reason_code_id,code,description,service_name,service_internal_name,service_id
12836,5111,"Stationary, Office Supplies, Printing and Writing Paper (MCC)",Middesk,Middesk,641
12048,511120,Periodical Publishers,Middesk,Middesk,641
12047,511210,Software Publishers,Middesk,Middesk,641
11561,5121,Motion Picture and Video Industries,Middesk,Middesk,641
11562,5122,Sound Recording Industries (MCC),Middesk,Middesk,641
12689,5122,"Drugs, Drug Proprietaries, and Druggist Sundries (MCC)",Middesk,Middesk,641
12046,512230,Music Publishers,Middesk,Middesk,641
11563,5131,"Newspaper, Periodical, Book, and Directory Publishers (MCC)",Middesk,Middesk,641
12806,5131,"Piece Goods, Notions, and Other Dry Goods (MCC)",Middesk,Middesk,641
11564,5132,Software Publishers,Middesk,Middesk,641
12863,5137,"Uniforms, Commercial Clothing (MCC)",Middesk,Middesk,641
12646,5139,Commercial Footwear (MCC),Middesk,Middesk,641
12045,515120,Television Broadcasting,Middesk,Middesk,641
11565,5161,Radio and Television Broadcasting Stations,Middesk,Middesk,641
11566,5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",Middesk,Middesk,641
12635,5169,Chemicals and Allied Products (Not Elsewhere Classified) (MCC),Middesk,Middesk,641
11567,5171,Wired and Wireless Telecommunications (except Satellite),Middesk,Middesk,641
12801,5172,Petroleum and Petroleum Products (MCC),Middesk,Middesk,641
12044,517312,Wireless Telecommunications Carriers (except Satellite),Middesk,Middesk,641
11568,5174,Satellite Telecommunications,Middesk,Middesk,641
11569,5178,All Other Telecommunications,Middesk,Middesk,641
12043,517919,All Other Telecommunications,Middesk,Middesk,641
11570,5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",Middesk,Middesk,641
12042,518210,"Data Processing, Hosting, and Related Services",Middesk,Middesk,641
12041,519130,Internet Publishing and Broadcasting and Web Search Portals,Middesk,Middesk,641
12040,519190,All Other Information Services,Middesk,Middesk,641
11571,5192,"Web Search Portals, Libraries, Archives, and Other Information Services (MCC)",Middesk,Middesk,641
12619,5192,"Books, Periodicals, and Newspapers (MCC)",Middesk,Middesk,641
12713,5193,"Florists Supplies, Nursery Stock, and Flowers (MCC)",Middesk,Middesk,641
12796,5198,"Paints, Varnishes, and Supplies (MCC)",Middesk,Middesk,641
12787,5199,Nondurable Goods (Not Elsewhere Classified) (MCC),Middesk,Middesk,641
11572,52,Finance and Insurance,Middesk,Middesk,641
12737,5200,Home Supply Warehouse Stores (MCC),Middesk,Middesk,641
11573,5211,Monetary Authorities-Central Bank (MCC),Middesk,Middesk,641
12752,5211,"Lumber, Building Materials Stores (MCC)",Middesk,Middesk,641
11574,5221,Depository Credit Intermediation,Middesk,Middesk,641
12039,52211,Commercial Banking,Middesk,Middesk,641
12038,522110,Commercial Banking,Middesk,Middesk,641
12037,52212,Savings Institutions,Middesk,Middesk,641
12036,522120,Savings Institutions,Middesk,Middesk,641
12035,52213,Credit Unions,Middesk,Middesk,641
12034,522130,Credit Unions,Middesk,Middesk,641
12033,522190,Other Depository Credit Intermediation,Middesk,Middesk,641
11575,5222,Nondepository Credit Intermediation,Middesk,Middesk,641
12032,522210,Credit Card Issuing,Middesk,Middesk,641
12031,522292,Real Estate Credit,Middesk,Middesk,641
12030,522298,All Other Nondepository Credit Intermediation,Middesk,Middesk,641
11576,5223,Activities Related to Credit Intermediation,Middesk,Middesk,641
12029,522310,Mortgage and Nonmortgage Loan Brokers,Middesk,Middesk,641
12028,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",Middesk,Middesk,641
12027,522390,Other Activities Related to Credit Intermediation,Middesk,Middesk,641
11577,5231,Securities and Commodity Contracts Intermediation and Brokerage (MCC),Middesk,Middesk,641
12722,5231,"Glass, Paint, and Wallpaper Stores (MCC)",Middesk,Middesk,641
12026,523110,Investment Banking and Securities Dealing,Middesk,Middesk,641
12025,523120,Securities Brokerage,Middesk,Middesk,641
12024,523130,Commodity Contracts Dealing,Middesk,Middesk,641
12023,523140,Commodity Contracts Brokerage,Middesk,Middesk,641
11578,5232,Securities and Commodity Exchanges,Middesk,Middesk,641
12022,523210,Securities and Commodity Exchanges,Middesk,Middesk,641
11579,5239,Other Financial Investment Activities,Middesk,Middesk,641
12021,523910,Miscellaneous Intermediation,Middesk,Middesk,641
12020,523920,Portfolio Management,Middesk,Middesk,641
12019,523930,Investment Advice,Middesk,Middesk,641
12018,523990,All Other Financial Investment Activities,Middesk,Middesk,641
12017,523991,"Trust, Fiduciary, and Custody Activities",Middesk,Middesk,641
12016,523999,Miscellaneous Financial Investment Activities,Middesk,Middesk,641
11580,5241,Insurance Carriers,Middesk,Middesk,641
12015,524113,Direct Life Insurance Carriers,Middesk,Middesk,641
12014,524114,Direct Health and Medical Insurance Carriers,Middesk,Middesk,641
12013,524126,Direct Property and Casualty Insurance Carriers,Middesk,Middesk,641
12012,524130,Reinsurance Carriers,Middesk,Middesk,641
11581,5242,"Agencies, Brokerages, and Other Insurance Related Activities",Middesk,Middesk,641
12011,524210,Insurance Agencies and Brokerages,Middesk,Middesk,641
12010,524292,Third Party Administration of Insurance and Pension Funds,Middesk,Middesk,641
12009,524298,All Other Insurance Related Activities,Middesk,Middesk,641
11582,5251,Insurance and Employee Benefit Funds (MCC),Middesk,Middesk,641
12731,5251,Hardware Stores (MCC),Middesk,Middesk,641
11583,5259,Other Investment Pools and Funds,Middesk,Middesk,641
