reason_code_id,code,description,service_name,service_internal_name,service_id
5184,ficoscore8-098,LENGTH OF TIME CONSUMER FINANCE COMPANY LOANS HAVE BEEN ESTABLISHED,TransUnion Credit,TransUnionCredit,706
5185,ficoscore8-099,LACK OF RECENT CONSUMER FINANCE COMPANY ACCOUNT INFORMATION,TransUnion Credit,TransUnionCredit,706
13043,ficoscore9-000,No adverse factor,TransUnion Credit,TransUnionCredit,706
13044,ficoscore9-001,Amount owed on accounts is too high,TransUnion Credit,TransUnionCredit,706
13045,ficoscore9-002,Level of delinquency on accounts,TransUnion Credit,TransUnionCredit,706
13046,ficoscore9-003,Proportion of loan balances to loan amounts is too high,TransUnion Credit,TransUnionCredit,706
13047,ficoscore9-004,Lack of recent installment loan information,TransUnion Credit,TransUnionCredit,706
13048,ficoscore9-005,Too many accounts with balances,TransUnion Credit,TransUnionCredit,706
13049,ficoscore9-006,Too many consumer finance company accounts,TransUnion Credit,TransUnionCredit,706
13050,ficoscore9-007,Account payment history too new to rate,TransUnion Credit,TransUnionCredit,706
13051,ficoscore9-008,Too many inquiries last 12 months,TransUnion Credit,TransUnionCredit,706
13052,ficoscore9-009,Too many accounts recently opened,TransUnion Credit,TransUnionCredit,706
13053,ficoscore9-010,Proportion of balances to credit limits is too high on bank revolving or other revolving accounts,TransUnion Credit,TransUnionCredit,706
13054,ficoscore9-011,Amount owed on revolving accounts is too high,TransUnion Credit,TransUnionCredit,706
13055,ficoscore9-012,Length of time revolving accounts have been established,TransUnion Credit,TransUnionCredit,706
13056,ficoscore9-013,013time since delinquency is too recent or unknown,TransUnion Credit,TransUnionCredit,706
13057,ficoscore9-014,Length of time accounts have been established,TransUnion Credit,TransUnionCredit,706
13058,ficoscore9-015,Lack of recent bank revolving information,TransUnion Credit,TransUnionCredit,706
13059,ficoscore9-016,Lack of recent revolving account information,TransUnion Credit,TransUnionCredit,706
13060,ficoscore9-017,No recent non-mortgage balance information,TransUnion Credit,TransUnionCredit,706
13061,ficoscore9-018,Number of accounts with delinquency,TransUnion Credit,TransUnionCredit,706
13062,ficoscore9-019,Date of last inquiry too recent,TransUnion Credit,TransUnionCredit,706
13063,ficoscore9-020,Length of time since derogatory public record or collection is too short,TransUnion Credit,TransUnionCredit,706
13064,ficoscore9-021,Amount past due on accounts,TransUnion Credit,TransUnionCredit,706
13065,ficoscore9-024,No recent revolving balances,TransUnion Credit,TransUnionCredit,706
13066,ficoscore9-027,Too few accounts currently paid as agreed,TransUnion Credit,TransUnionCredit,706
13067,ficoscore9-028,Number of established accounts,TransUnion Credit,TransUnionCredit,706
13068,ficoscore9-029,No recent bankcard balances,TransUnion Credit,TransUnionCredit,706
13069,ficoscore9-030,Time since most recent account opening is too short,TransUnion Credit,TransUnionCredit,706
13070,ficoscore9-038,"Serious delinquency, and public record or collection filed",TransUnion Credit,TransUnionCredit,706
13071,ficoscore9-039,Serious delinquency,TransUnion Credit,TransUnionCredit,706
13072,ficoscore9-040,Derogatory public record or collection filed,TransUnion Credit,TransUnionCredit,706
13073,ficoscore9-041,No recent retail balances,TransUnion Credit,TransUnionCredit,706
13074,ficoscore9-042,Length of time since most recent consumer finance company accounts established,TransUnion Credit,TransUnionCredit,706
13075,ficoscore9-050,Lack of recent retail account information,TransUnion Credit,TransUnionCredit,706
13076,ficoscore9-056,Amount owed on retail accounts,TransUnion Credit,TransUnionCredit,706
13077,ficoscore9-098,Length of time consumer finance company loans have been established,TransUnion Credit,TransUnionCredit,706
3763,idvision-alerts-0001,address is a mail receiving/forwarding service,TransUnion Credit,TransUnionCredit,706
3764,idvision-alerts-0002,address is a hotel/motel or temporary residence,TransUnion Credit,TransUnionCredit,706
3765,idvision-alerts-0003,address is a credit correction service,TransUnion Credit,TransUnionCredit,706
3766,idvision-alerts-0004,address is a camp site,TransUnion Credit,TransUnionCredit,706
3767,idvision-alerts-0005,address is a secretarial service,TransUnion Credit,TransUnionCredit,706
3768,idvision-alerts-0006,address is a check cashing service,TransUnion Credit,TransUnionCredit,706
3769,idvision-alerts-0007,address is a restaurant/bar/nightclub,TransUnion Credit,TransUnionCredit,706
3770,idvision-alerts-0008,address is a storage facility,TransUnion Credit,TransUnionCredit,706
3771,idvision-alerts-0009,address is an airport/airfield,TransUnion Credit,TransUnionCredit,706
